stop_id,boardings,alightings,location
473,664.9,377.4,"{'latitude': '41.881235', 'longitude': '-87.686193'}"
478,96.4,75.9,"{'latitude': '41.881103', 'longitude': '-87.698552'}"
479,75.7,105.1,"{'latitude': '41.881088', 'longitude': '-87.701062'}"
480,64,113.5,"{'latitude': '41.881052', 'longitude': '-87.703457'}"
482,41.7,68.2,"{'latitude': '41.880992', 'longitude': '-87.708572'}"
484,16.4,14.3,"{'latitude': '41.880943', 'longitude': '-87.713772'}"
485,67.1,45.6,"{'latitude': '41.88092565', 'longitude': '-87.71581962'}"
486,120.4,249.9,"{'latitude': '41.88086554', 'longitude': '-87.72097816'}"
487,106.5,221.9,"{'latitude': '41.88080561', 'longitude': '-87.7231035'}"
494,34.4,57.8,"{'latitude': '41.88065', 'longitude': '-87.740598'}"
495,33.5,102.8,"{'latitude': '41.880632', 'longitude': '-87.74259'}"
496,329.8,487.7,"{'latitude': '41.88060934', 'longitude': '-87.74512281'}"
497,133.4,292.6,"{'latitude': '41.88057059', 'longitude': '-87.7475185'}"
498,4.9,16.6,"{'latitude': '41.88055203', 'longitude': '-87.7500388'}"
499,53.8,216.3,"{'latitude': '41.8804935', 'longitude': '-87.75246236'}"
502,26.5,147.6,"{'latitude': '41.88041111', 'longitude': '-87.75996398'}"
505,125.1,694.1,"{'latitude': '41.88035703', 'longitude': '-87.76469173'}"
506,21.9,85.5,"{'latitude': '41.88031057', 'longitude': '-87.76638886'}"
507,12.3,74.2,"{'latitude': '41.88028356', 'longitude': '-87.76803586'}"
508,8.5,128.8,"{'latitude': '41.88026556', 'longitude': '-87.76966086'}"
509,3.9,174.1,"{'latitude': '41.88022656', 'longitude': '-87.77166101'}"
510,532,488,"{'latitude': '41.89492553', 'longitude': '-87.77484321'}"
511,77.2,3.3,"{'latitude': '41.894698', 'longitude': '-87.772404'}"
512,88.5,13,"{'latitude': '41.894724', 'longitude': '-87.770295'}"
513,86.1,14.9,"{'latitude': '41.894753', 'longitude': '-87.768005'}"
515,610.5,96.2,"{'latitude': '41.89479043', 'longitude': '-87.76552392'}"
516,98.4,14.7,"{'latitude': '41.894813', 'longitude': '-87.763681'}"
518,98.9,61,"{'latitude': '41.894857', 'longitude': '-87.758152'}"
520,113.1,40.6,"{'latitude': '41.894892', 'longitude': '-87.75325'}"
522,97,61,"{'latitude': '41.89491691', 'longitude': '-87.74830576'}"
523,484.5,263,"{'latitude': '41.89490567', 'longitude': '-87.7459369'}"
524,33.4,13.5,"{'latitude': '41.89497791', 'longitude': '-87.74357476'}"
525,25,20,"{'latitude': '41.8950662', 'longitude': '-87.73839753'}"
527,35.7,21.6,"{'latitude': '41.89515935', 'longitude': '-87.73356209'}"
528,58.4,47.8,"{'latitude': '41.89518019', 'longitude': '-87.73103742'}"
529,55.2,80.9,"{'latitude': '41.89523069', 'longitude': '-87.72859928'}"
530,583,531.3,"{'latitude': '41.8952897', 'longitude': '-87.72621079'}"
531,89.3,59.5,"{'latitude': '41.89535017', 'longitude': '-87.72370372'}"
535,62.1,106.5,"{'latitude': '41.89540605', 'longitude': '-87.71398324'}"
537,36.3,99.5,"{'latitude': '41.89540903', 'longitude': '-87.70906101'}"
538,261.4,480.1,"{'latitude': '41.89547423', 'longitude': '-87.70669089'}"
540,150.5,159.7,"{'latitude': '41.89551445', 'longitude': '-87.70255697'}"
543,166.1,75.5,"{'latitude': '41.89555954', 'longitude': '-87.69911652'}"
544,198.4,58.5,"{'latitude': '41.89557304', 'longitude': '-87.69680625'}"
545,143.9,15,"{'latitude': '41.89559143', 'longitude': '-87.69435573'}"
547,147.6,27.2,"{'latitude': '41.89562813', 'longitude': '-87.68941398'}"
548,501.7,325.7,"{'latitude': '41.89566223', 'longitude': '-87.68701853'}"
550,226.5,26,"{'latitude': '41.89574859', 'longitude': '-87.68206956'}"
551,201,66,"{'latitude': '41.89578741', 'longitude': '-87.67959733'}"
552,534.7,278.1,"{'latitude': '41.89583078', 'longitude': '-87.67719168'}"
553,209.1,41.4,"{'latitude': '41.89587004', 'longitude': '-87.67474255'}"
556,449.5,458.5,"{'latitude': '41.89599305', 'longitude': '-87.6674741'}"
557,236.9,106.6,"{'latitude': '41.89604414', 'longitude': '-87.66414584'}"
559,156,106,"{'latitude': '41.89612172', 'longitude': '-87.65956047'}"
561,1214,979.1,"{'latitude': '41.89619683', 'longitude': '-87.65554311'}"
562,212.3,16.7,"{'latitude': '41.89621694', 'longitude': '-87.6543091'}"
563,63.5,22.1,"{'latitude': '41.89626756', 'longitude': '-87.65126255'}"
565,161.3,191.4,"{'latitude': '41.89628954', 'longitude': '-87.64726282'}"
566,39.5,61.6,"{'latitude': '41.89634208', 'longitude': '-87.64618838'}"
567,406.6,368.5,"{'latitude': '41.89638809', 'longitude': '-87.64273373'}"
569,57.5,50.7,"{'latitude': '41.89641589', 'longitude': '-87.64021797'}"
571,81.2,254,"{'latitude': '41.89644872', 'longitude': '-87.63735212'}"
572,352.8,776,"{'latitude': '41.89647376', 'longitude': '-87.63591236'}"
574,154.5,240.6,"{'latitude': '41.89651769', 'longitude': '-87.63295213'}"
575,97.3,181.9,"{'latitude': '41.89653382', 'longitude': '-87.63136267'}"
576,46.6,266.2,"{'latitude': '41.89658592', 'longitude': '-87.62992506'}"
577,230,1125.2,"{'latitude': '41.89660686', 'longitude': '-87.62838543'}"
578,280.9,255.6,"{'latitude': '41.89662108', 'longitude': '-87.62698841'}"
579,74.4,295.4,"{'latitude': '41.8966447', 'longitude': '-87.62567065'}"
580,173.2,833.8,"{'latitude': '41.89666084', 'longitude': '-87.6245301'}"
582,61.9,431.2,"{'latitude': '41.896716', 'longitude': '-87.62053'}"
584,97.5,709.2,"{'latitude': '41.895127', 'longitude': '-87.620375'}"
585,121.4,226.1,"{'latitude': '41.894321', 'longitude': '-87.620356'}"
587,11.3,257.4,"{'latitude': '41.89234', 'longitude': '-87.62038'}"
589,1171.8,34.9,"{'latitude': '41.89191794', 'longitude': '-87.61798436'}"
590,933.3,52.8,"{'latitude': '41.891862', 'longitude': '-87.620009'}"
591,121.5,14,"{'latitude': '41.892461', 'longitude': '-87.620117'}"
593,434.2,159.9,"{'latitude': '41.894081', 'longitude': '-87.620224'}"
594,609.2,144.3,"{'latitude': '41.894886', 'longitude': '-87.620252'}"
596,488.2,109,"{'latitude': '41.896645', 'longitude': '-87.620311'}"
597,841,121.5,"{'latitude': '41.89683816', 'longitude': '-87.62170867'}"
599,1338.5,208.5,"{'latitude': '41.89680037', 'longitude': '-87.62449336'}"
600,503,111,"{'latitude': '41.89676304', 'longitude': '-87.62670344'}"
601,1308,575,"{'latitude': '41.89674104', 'longitude': '-87.62802244'}"
602,424.4,115.6,"{'latitude': '41.89671904', 'longitude': '-87.62960444'}"
603,239.1,58,"{'latitude': '41.89669704', 'longitude': '-87.63105944'}"
604,263.6,128.5,"{'latitude': '41.89671657', 'longitude': '-87.63252804'}"
606,885.9,529.2,"{'latitude': '41.89666896', 'longitude': '-87.63553437'}"
609,57.1,69.5,"{'latitude': '41.89661268', 'longitude': '-87.63976119'}"
611,353.2,729.1,"{'latitude': '41.8965778', 'longitude': '-87.64260977'}"
612,25.6,50.5,"{'latitude': '41.89649698', 'longitude': '-87.64615091'}"
613,153.8,196.3,"{'latitude': '41.89651', 'longitude': '-87.64817713'}"
615,45.3,166.9,"{'latitude': '41.89639185', 'longitude': '-87.65170798'}"
617,904,1515.1,"{'latitude': '41.89635265', 'longitude': '-87.65510772'}"
618,36.4,19,"{'latitude': '41.89630868', 'longitude': '-87.6573982'}"
620,123.6,267.2,"{'latitude': '41.89622854', 'longitude': '-87.6622701'}"
621,73.2,209.6,"{'latitude': '41.896197', 'longitude': '-87.664691'}"
622,459.5,472.1,"{'latitude': '41.89615141', 'longitude': '-87.66707916'}"
623,130.1,243.4,"{'latitude': '41.89611357', 'longitude': '-87.66955486'}"
625,36.8,278.7,"{'latitude': '41.89603074', 'longitude': '-87.67449'}"
629,32.2,336.4,"{'latitude': '41.89586527', 'longitude': '-87.68422742'}"
631,17.7,128.7,"{'latitude': '41.89579646', 'longitude': '-87.68915823'}"
633,16,166.5,"{'latitude': '41.89574952', 'longitude': '-87.69415782'}"
636,95,193.5,"{'latitude': '41.89570621', 'longitude': '-87.6997458'}"
638,125.1,198.6,"{'latitude': '41.89566659', 'longitude': '-87.70264143'}"
641,8.5,24.9,"{'latitude': '41.89561076', 'longitude': '-87.70876153'}"
643,60,76.2,"{'latitude': '41.89556198', 'longitude': '-87.71376324'}"
644,113.9,196.3,"{'latitude': '41.89554001', 'longitude': '-87.71620529'}"
647,34.8,88.6,"{'latitude': '41.8954873', 'longitude': '-87.72350073'}"
648,548.8,502.9,"{'latitude': '41.89544463', 'longitude': '-87.72590117'}"
649,56.1,61.8,"{'latitude': '41.89537799', 'longitude': '-87.72842914'}"
650,55.4,64.4,"{'latitude': '41.89535402', 'longitude': '-87.73090378'}"
651,19.8,56.6,"{'latitude': '41.89531292', 'longitude': '-87.73334867'}"
653,10.7,41.5,"{'latitude': '41.89522016', 'longitude': '-87.73829914'}"
654,10.2,98.1,"{'latitude': '41.89513012', 'longitude': '-87.74341428'}"
656,67.5,128.2,"{'latitude': '41.89504996', 'longitude': '-87.74809044'}"
658,29.4,189,"{'latitude': '41.89503504', 'longitude': '-87.75309924'}"
660,42.4,148.9,"{'latitude': '41.89500135', 'longitude': '-87.75796488'}"
662,10.3,79.8,"{'latitude': '41.89489933', 'longitude': '-87.76346107'}"
663,78.4,543.4,"{'latitude': '41.89493013', 'longitude': '-87.76526378'}"
665,12.5,116.9,"{'latitude': '41.89489832', 'longitude': '-87.76766308'}"
667,2.3,90.1,"{'latitude': '41.89483319', 'longitude': '-87.77203704'}"
668,175.6,212,"{'latitude': '41.92385192', 'longitude': '-87.80198609'}"
669,158.6,2.7,"{'latitude': '41.923497', 'longitude': '-87.800851'}"
670,29.1,0.4,"{'latitude': '41.923512', 'longitude': '-87.799018'}"
671,33.2,1.6,"{'latitude': '41.923526', 'longitude': '-87.797189'}"
672,112.5,3.2,"{'latitude': '41.92351819', 'longitude': '-87.79541381'}"
677,27.7,5.7,"{'latitude': '41.921863', 'longitude': '-87.78306'}"
680,146.7,29,"{'latitude': '41.920491', 'longitude': '-87.775713'}"
681,38.6,8.3,"{'latitude': '41.92006352', 'longitude': '-87.77325642'}"
683,28.6,13.7,"{'latitude': '41.91916419', 'longitude': '-87.76835011'}"
685,20.7,3.1,"{'latitude': '41.91821404', 'longitude': '-87.763198'}"
686,64,55.4,"{'latitude': '41.91780507', 'longitude': '-87.7609681'}"
689,289.6,82.7,"{'latitude': '41.91689396', 'longitude': '-87.75608873'}"
690,49.3,39.7,"{'latitude': '41.91678384', 'longitude': '-87.75351536'}"
691,21,13.4,"{'latitude': '41.91522393', 'longitude': '-87.74945624'}"
692,140.2,72,"{'latitude': '41.91389023', 'longitude': '-87.74616164'}"
693,42.8,27.2,"{'latitude': '41.91292677', 'longitude': '-87.74365725'}"
694,1.3,2.1,"{'latitude': '41.91166747', 'longitude': '-87.74053319'}"
695,5.4,18.2,"{'latitude': '41.910966', 'longitude': '-87.738711'}"
696,106.7,100.8,"{'latitude': '41.910036', 'longitude': '-87.736361'}"
698,78,36.4,"{'latitude': '41.909106', 'longitude': '-87.733994'}"
700,31.6,36.7,"{'latitude': '41.907083', 'longitude': '-87.728996'}"
702,28.9,21.3,"{'latitude': '41.90514637', 'longitude': '-87.72412498'}"
703,49.5,56.3,"{'latitude': '41.90418821', 'longitude': '-87.72159442'}"
704,15.6,27.1,"{'latitude': '41.90342981', 'longitude': '-87.71961797'}"
707,29.6,17.6,"{'latitude': '41.901571', 'longitude': '-87.715107'}"
708,11.9,15.9,"{'latitude': '41.9010388', 'longitude': '-87.71368713'}"
709,26.3,39.6,"{'latitude': '41.90011134', 'longitude': '-87.71207511'}"
710,36.9,29.9,"{'latitude': '41.89939914', 'longitude': '-87.70957967'}"
712,1.2,1.8,"{'latitude': '41.89730851', 'longitude': '-87.70428253'}"
713,18.1,59.7,"{'latitude': '41.896796', 'longitude': '-87.703076'}"
714,5.4,8.3,"{'latitude': '41.89639889', 'longitude': '-87.70204875'}"
715,37.9,58,"{'latitude': '41.89579281', 'longitude': '-87.70052166'}"
716,28.4,8,"{'latitude': '41.894255', 'longitude': '-87.696723'}"
717,22.9,10.6,"{'latitude': '41.893283', 'longitude': '-87.694255'}"
718,3.8,2.3,"{'latitude': '41.892725', 'longitude': '-87.692892'}"
719,21.4,7.2,"{'latitude': '41.892279', 'longitude': '-87.691763'}"
720,9.6,6.4,"{'latitude': '41.89130844', 'longitude': '-87.68928255'}"
721,82.2,115.4,"{'latitude': '41.89056857', 'longitude': '-87.68684427'}"
722,67,24,"{'latitude': '41.89062906', 'longitude': '-87.68437029'}"
723,59.8,6,"{'latitude': '41.89069201', 'longitude': '-87.68178907'}"
724,30.8,9.5,"{'latitude': '41.89072857', 'longitude': '-87.67943808'}"
725,98.2,68.7,"{'latitude': '41.89075979', 'longitude': '-87.67702072'}"
726,34,13.6,"{'latitude': '41.89080579', 'longitude': '-87.67457572'}"
727,55,22.2,"{'latitude': '41.89084079', 'longitude': '-87.67214172'}"
728,32.3,15.3,"{'latitude': '41.89087679', 'longitude': '-87.66971472'}"
729,80.7,130.8,"{'latitude': '41.89090348', 'longitude': '-87.66731116'}"
730,54.9,22.3,"{'latitude': '41.89091653', 'longitude': '-87.6655934'}"
731,146,66.2,"{'latitude': '41.89095853', 'longitude': '-87.6623424'}"
735,48.1,13.1,"{'latitude': '41.89102866', 'longitude': '-87.65473053'}"
736,27.2,11.3,"{'latitude': '41.8910588', 'longitude': '-87.6524239'}"
737,7.2,17.1,"{'latitude': '41.8910884', 'longitude': '-87.64984684'}"
738,599.2,354.3,"{'latitude': '41.89111519', 'longitude': '-87.64777715'}"
739,22.1,15.3,"{'latitude': '41.8911144', 'longitude': '-87.64588684'}"
741,37.3,10.4,"{'latitude': '41.89118338', 'longitude': '-87.6431013'}"
742,32.4,64.6,"{'latitude': '41.89142739', 'longitude': '-87.63996748'}"
743,18.9,93.3,"{'latitude': '41.89147038', 'longitude': '-87.63716348'}"
744,27.3,47.6,"{'latitude': '41.89150738', 'longitude': '-87.63563348'}"
745,13,93.3,"{'latitude': '41.89151114', 'longitude': '-87.63419927'}"
746,43.6,101.3,"{'latitude': '41.890737', 'longitude': '-87.632811'}"
747,21.7,109.3,"{'latitude': '41.890758', 'longitude': '-87.631279'}"
750,17,159.7,"{'latitude': '41.890866', 'longitude': '-87.625502'}"
751,72.8,311.8,"{'latitude': '41.89088105', 'longitude': '-87.62432598'}"
754,21.6,401.6,"{'latitude': '41.891002', 'longitude': '-87.61786'}"
755,9.1,179.9,"{'latitude': '41.891042', 'longitude': '-87.615376'}"
756,9,196.1,"{'latitude': '41.89102512', 'longitude': '-87.61314762'}"
758,526.3,638.8,"{'latitude': '41.89233194', 'longitude': '-87.60999416'}"
759,273.4,7.5,"{'latitude': '41.892011', 'longitude': '-87.612125'}"
760,433.1,18.1,"{'latitude': '41.891949', 'longitude': '-87.615391'}"
761,323.7,63.4,"{'latitude': '41.891824', 'longitude': '-87.622526'}"
764,365.6,215.2,"{'latitude': '41.89173615', 'longitude': '-87.62790082'}"
765,171.6,29.5,"{'latitude': '41.891714', 'longitude': '-87.629467'}"
766,58.6,23.5,"{'latitude': '41.891693', 'longitude': '-87.630945'}"
769,137.7,46.2,"{'latitude': '41.89166494', 'longitude': '-87.63546111'}"
771,43.8,33.4,"{'latitude': '41.891579', 'longitude': '-87.639757'}"
772,6.1,23.9,"{'latitude': '41.891332', 'longitude': '-87.642789'}"
776,1.6,2.5,"{'latitude': '41.89123692', 'longitude': '-87.64985452'}"
778,9.8,46.9,"{'latitude': '41.89119057', 'longitude': '-87.65449965'}"
780,18.6,73.9,"{'latitude': '41.8911595', 'longitude': '-87.65725745'}"
781,23.9,70,"{'latitude': '41.89114825', 'longitude': '-87.65868696'}"
782,80.4,121.9,"{'latitude': '41.89108116', 'longitude': '-87.6620999'}"
783,21.3,39,"{'latitude': '41.89108142', 'longitude': '-87.66540595'}"
784,154,87.8,"{'latitude': '41.8910639', 'longitude': '-87.66695867'}"
785,12.9,32.1,"{'latitude': '41.89101802', 'longitude': '-87.66947781'}"
786,14.1,52.4,"{'latitude': '41.8909867', 'longitude': '-87.671862'}"
787,15.4,33.3,"{'latitude': '41.89094784', 'longitude': '-87.67435353'}"
788,65.1,86.3,"{'latitude': '41.89092435', 'longitude': '-87.67672064'}"
789,9.7,35.9,"{'latitude': '41.89083412', 'longitude': '-87.67918765'}"
790,11.6,53.8,"{'latitude': '41.89077566', 'longitude': '-87.68161052'}"
791,24.4,69.7,"{'latitude': '41.8907743', 'longitude': '-87.68412951'}"
794,9.2,20.8,"{'latitude': '41.8923868', 'longitude': '-87.69160027'}"
795,1.5,4.5,"{'latitude': '41.89280899', 'longitude': '-87.69267042'}"
796,8,16.8,"{'latitude': '41.89340945', 'longitude': '-87.69405394'}"
797,9.8,37,"{'latitude': '41.894236', 'longitude': '-87.696239'}"
798,69.8,47.2,"{'latitude': '41.89539181', 'longitude': '-87.69907004'}"
799,24.4,13.8,"{'latitude': '41.89645974', 'longitude': '-87.7017202'}"
800,42.7,53.9,"{'latitude': '41.89700455', 'longitude': '-87.70320023'}"
801,2.2,4.9,"{'latitude': '41.89727124', 'longitude': '-87.70383501'}"
802,41.5,44.2,"{'latitude': '41.89820254', 'longitude': '-87.70621812'}"
803,15.4,20.4,"{'latitude': '41.89901892', 'longitude': '-87.70823409'}"
805,31.9,29.1,"{'latitude': '41.90111858', 'longitude': '-87.71343823'}"
806,27.4,28.4,"{'latitude': '41.90181786', 'longitude': '-87.71531902'}"
808,68.6,47.8,"{'latitude': '41.90262083', 'longitude': '-87.71729954'}"
809,26,28.3,"{'latitude': '41.903498', 'longitude': '-87.719491'}"
811,19.3,31,"{'latitude': '41.90517029', 'longitude': '-87.72375684'}"
812,145.3,143.9,"{'latitude': '41.90615975', 'longitude': '-87.7262656'}"
813,28.3,32.7,"{'latitude': '41.90719452', 'longitude': '-87.72875386'}"
814,25.3,37.6,"{'latitude': '41.90814822', 'longitude': '-87.73121579'}"
815,32.2,74.4,"{'latitude': '41.90910115', 'longitude': '-87.73364265'}"
817,119,114.3,"{'latitude': '41.910255', 'longitude': '-87.736576'}"
818,15,4.8,"{'latitude': '41.910992', 'longitude': '-87.738444'}"
819,1.6,1.9,"{'latitude': '41.91169701', 'longitude': '-87.74017967'}"
820,26.8,42.4,"{'latitude': '41.91292786', 'longitude': '-87.74326523'}"
821,55.1,122.8,"{'latitude': '41.91397719', 'longitude': '-87.745786'}"
822,8.5,18.1,"{'latitude': '41.91531404', 'longitude': '-87.74919464'}"
823,27.5,68.5,"{'latitude': '41.91668751', 'longitude': '-87.75281781'}"
826,33.4,27.5,"{'latitude': '41.91743849', 'longitude': '-87.75829719'}"
828,6.5,24,"{'latitude': '41.91831551', 'longitude': '-87.76308444'}"
829,27.1,123.3,"{'latitude': '41.91894393', 'longitude': '-87.7662933'}"
830,14.5,34.7,"{'latitude': '41.91925064', 'longitude': '-87.76816211'}"
832,3.5,29,"{'latitude': '41.92015246', 'longitude': '-87.77305811'}"
833,35.3,117.5,"{'latitude': '41.92061241', 'longitude': '-87.77547362'}"
834,9.8,34.6,"{'latitude': '41.92105671', 'longitude': '-87.77797234'}"
836,1.8,34.8,"{'latitude': '41.92195267', 'longitude': '-87.78287544'}"
837,7.9,186.3,"{'latitude': '41.92266109', 'longitude': '-87.78527711'}"
838,4.2,37.7,"{'latitude': '41.92327513', 'longitude': '-87.78769283'}"
840,14.7,157.8,"{'latitude': '41.9236977', 'longitude': '-87.79268704'}"
842,1.2,72.3,"{'latitude': '41.9236635', 'longitude': '-87.79750551'}"
844,0.4,66.3,"{'latitude': '41.92359903', 'longitude': '-87.80051574'}"
845,548.4,36.8,"{'latitude': '41.909026', 'longitude': '-87.80401'}"
846,50.3,1,"{'latitude': '41.90883939', 'longitude': '-87.80129052'}"
847,42.5,6.5,"{'latitude': '41.9089', 'longitude': '-87.798103'}"
848,45.6,8.7,"{'latitude': '41.90897029', 'longitude': '-87.79517032'}"
849,36.2,5.1,"{'latitude': '41.90899595', 'longitude': '-87.7924506'}"
850,35.2,5.2,"{'latitude': '41.908996', 'longitude': '-87.790097'}"
851,29.2,6.6,"{'latitude': '41.90900079', 'longitude': '-87.78747675'}"
854,253.4,134.2,"{'latitude': '41.909098', 'longitude': '-87.78350492'}"
856,71.3,14,"{'latitude': '41.90910983', 'longitude': '-87.78090532'}"
857,62.5,41.4,"{'latitude': '41.90919299', 'longitude': '-87.77820663'}"
859,0.8,0.4,"{'latitude': '41.90917318', 'longitude': '-87.77289808'}"
860,96.9,29,"{'latitude': '41.90920726', 'longitude': '-87.77086088'}"
861,55.4,59.1,"{'latitude': '41.90924112', 'longitude': '-87.76808368'}"
863,77.4,36.9,"{'latitude': '41.909346', 'longitude': '-87.763178'}"
864,101.7,52.8,"{'latitude': '41.909379', 'longitude': '-87.761029'}"
865,63.4,48.5,"{'latitude': '41.909415', 'longitude': '-87.758199'}"
866,269.9,182.7,"{'latitude': '41.90938864', 'longitude': '-87.75608529'}"
867,119.5,54.9,"{'latitude': '41.90943469', 'longitude': '-87.75275949'}"
868,17.2,34.4,"{'latitude': '41.9094542', 'longitude': '-87.75114264'}"
870,358.2,310.5,"{'latitude': '41.90951085', 'longitude': '-87.74636965'}"
871,262,117.4,"{'latitude': '41.90955069', 'longitude': '-87.74377559'}"
872,7.1,9.6,"{'latitude': '41.909615', 'longitude': '-87.740565'}"
873,17.7,34.5,"{'latitude': '41.909622', 'longitude': '-87.738706'}"
874,189.3,121.5,"{'latitude': '41.909646', 'longitude': '-87.736503'}"
875,130.2,62.9,"{'latitude': '41.909678', 'longitude': '-87.734463'}"
876,158.9,78.9,"{'latitude': '41.9097113', 'longitude': '-87.73152517'}"
